key_centro,nome_centro,empresa,nome_empreendimento,cod_insumo,cod_sub_grupo,descricao_insumo,unidade,data_movimento,classe,tipo_movimento,tipo_documento,numero_documento,num_movimento,quantidade,preco_unitario,valor,titulo_grupo,titulo_subgrupo,quantidade_estoque_atual,valor_estoque_atual
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-08-30,E,C,NF-e,50428,10428,1333,350,466550,CONCRETO USINADO,CONCRETOS,1471,514850
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-08-22,E,C,NF-e,50429,10429,78762,5.8,456819.6,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,232169,1346580.2
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-08-22,S,T,TRF,50430,10430,12966,5.8,75202.8,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,219203,1271377.4
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-09-18,E,C,NF-e,50431,10431,884319,0.5,442159.5,AGLOMERANTES,CIMENTO,1060581,530290.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-09-30,S,T,TRF,50432,10432,160308,0.5,80154,AGLOMERANTES,CIMENTO,900273,450136.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-09-11,E,C,NF-e,50433,10433,605698,0.7,423988.6,AGLOMERANTES,CIMENTO,1319377,923563.8999999999
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-09-03,E,C,NF-e,50434,10434,5902,65,383630,AGREGADOS,AREIAS,12508,813020
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-09-20,E,C,NF-e,50435,10435,911677,0.45,410254.65,CERÂMICAS,TIJOLOS,1561761,702792.4500000001
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-09-26,E,C,NF-e,50436,10436,405384,1,405384,ACESSÓRIOS,VALES,944292,944292
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-09-06,E,C,NF-e,50437,10437,82883,6.5,538739.5,AÇOS,VERGALHOES,262533,1706464.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-09-07,S,S,RM,50438,10438,244537,6.5,1589490.5,AÇOS,VERGALHOES,17996,116974
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-09-17,S,T,TRF,50439,10439,13501,6.5,87756.5,AÇOS,VERGALHOES,4495,29217.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-09-16,E,C,NF-e,50440,10440,161483,3.2,516745.60000000003,FIOS E CABOS,CONDUTORES,338773,1084073.6
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-09-12,E,C,NF-e,50441,10441,21312,25,532800,TELHAS ESPECIAIS,TELHAS,50150,1253750
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-09-11,E,C,NF-e,50442,10442,10900,42,457800,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,20268,851256
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-09-21,E,C,NF-e,50443,10443,1068,350,373800,CONCRETO USINADO,CONCRETOS,2539,888650
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-09-11,E,C,NF-e,50444,10444,64074,5.8,371629.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,283277,1643006.5999999999
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-09-27,S,S,RM,50445,10445,256722,5.8,1488987.5999999999,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,26555,154019
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-09-20,S,T,TRF,50446,10446,14709,5.8,85312.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,11846,68706.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-10-24,E,C,NF-e,50447,10447,802703,0.5,401351.5,AGLOMERANTES,CIMENTO,1702976,851488
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-10-23,S,T,TRF,50448,10448,176280,0.5,88140,AGLOMERANTES,CIMENTO,1526696,763348
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-10-20,E,C,NF-e,50449,10449,702631,0.7,491841.69999999995,AGLOMERANTES,CIMENTO,2022008,1415405.5999999999
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-10-07,E,C,NF-e,50450,10450,6762,65,439530,AGREGADOS,AREIAS,19270,1252550
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-10-05,E,C,NF-e,50451,10451,1147604,0.45,516421.8,CERÂMICAS,TIJOLOS,2709365,1219214.25
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-10-29,E,C,NF-e,50452,10452,495709,1,495709,ACESSÓRIOS,VALES,1440001,1440001
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-10-24,S,S,RM,50453,10453,1402553,1,1402553,ACESSÓRIOS,VALES,37448,37448
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-10-27,E,C,NF-e,50454,10454,56968,6.5,370292,AÇOS,VERGALHOES,61463,399509.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-10-26,S,T,TRF,50455,10455,13688,6.5,88972,AÇOS,VERGALHOES,47775,310537.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-10-28,E,C,NF-e,50456,10456,122852,3.2,393126.4,FIOS E CABOS,CONDUTORES,461625,1477200
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-10-06,S,S,RM,50457,10457,386626,3.2,1237203.2,FIOS E CABOS,CONDUTORES,74999,239996.80000000002
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-10-14,E,C,NF-e,50458,10458,20923,25,523075,TELHAS ESPECIAIS,TELHAS,71073,1776825
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-10-12,S,S,RM,50459,10459,53043,25,1326075,TELHAS ESPECIAIS,TELHAS,18030,450750
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-10-12,E,C,NF-e,50460,10460,10208,42,428736,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,30476,1279992
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-10-16,S,S,RM,50461,10461,29634,42,1244628,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,842,35364
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-10-18,E,C,NF-e,50462,10462,1073,350,375550,CONCRETO USINADO,CONCRETOS,3612,1264200
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-10-12,S,S,RM,50463,10463,3363,350,1177050,CONCRETO USINADO,CONCRETOS,249,87150
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-10-16,E,C,NF-e,50464,10464,81927,5.8,475176.6,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,93773,543883.4
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-10-15,S,T,TRF,50465,10465,12288,5.8,71270.4,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,81485,472613
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-11-11,E,C,NF-e,50466,10466,724545,0.5,362272.5,AGLOMERANTES,CIMENTO,2251241,1125620.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-11-26,S,T,TRF,50467,10467,131179,0.5,65589.5,AGLOMERANTES,CIMENTO,2120062,1060031
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-11-30,E,C,NF-e,50468,10468,559930,0.7,391951,AGLOMERANTES,CIMENTO,2581938,1807356.5999999999
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-11-06,S,S,RM,50469,10469,2049341,0.7,1434538.7,AGLOMERANTES,CIMENTO,532597,372817.89999999997
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-11-16,E,C,NF-e,50470,10470,7671,65,498615,AGREGADOS,AREIAS,26941,1751165
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-11-20,S,S,RM,50471,10471,20701,65,1345565,AGREGADOS,AREIAS,6240,405600
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-11-10,E,C,NF-e,50472,10472,953064,0.45,428878.8,CERÂMICAS,TIJOLOS,3662429,1648093.05
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-11-07,S,S,RM,50473,10473,3170765,0.45,1426844.25,CERÂMICAS,TIJOLOS,491664,221248.80000000002
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-11-21,E,C,NF-e,50474,10474,465494,1,465494,ACESSÓRIOS,VALES,502942,502942
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-11-23,E,C,NF-e,50475,10475,81366,6.5,528879,AÇOS,VERGALHOES,129141,839416.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-11-04,S,T,TRF,50476,10476,9535,6.5,61977.5,AÇOS,VERGALHOES,119606,777439
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-11-05,E,C,NF-e,50477,10477,154676,3.2,494963.2,FIOS E CABOS,CONDUTORES,229675,734960
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-11-03,E,C,NF-e,50478,10478,20399,25,509975,TELHAS ESPECIAIS,TELHAS,38429,960725
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-11-15,E,C,NF-e,50479,10479,9410,42,395220,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,10252,430584
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-11-06,E,C,NF-e,50480,10480,1171,350,409850,CONCRETO USINADO,CONCRETOS,1420,497000
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-11-30,E,C,NF-e,50481,10481,70789,5.8,410576.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,152274,883189.2
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-11-08,S,T,TRF,50482,10482,14275,5.8,82795,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,137999,800394.2
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-12-25,E,C,NF-e,50483,10483,771311,0.5,385655.5,AGLOMERANTES,CIMENTO,2891373,1445686.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-12-01,S,S,RM,50484,10484,2297769,0.5,1148884.5,AGLOMERANTES,CIMENTO,593604,296802
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,630,10,CIMENTO PORTLAND,KG,2024-12-12,S,T,TRF,50485,10485,152779,0.5,76389.5,AGLOMERANTES,CIMENTO,440825,220412.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-12-14,E,C,NF-e,50486,10486,665409,0.7,465786.3,AGLOMERANTES,CIMENTO,1198006,838604.2
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,227,20,AREIA GROSSA,M3,2024-12-18,E,C,NF-e,50487,10487,8023,65,521495,AGREGADOS,AREIAS,14263,927095
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-12-14,E,C,NF-e,50488,10488,1071813,0.45,482315.85000000003,CERÂMICAS,TIJOLOS,1563477,703564.65
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,21114,20,VALE MATERIAL P/OBRA,R$,2024-12-05,E,C,NF-e,50489,10489,408239,1,408239,ACESSÓRIOS,VALES,911181,911181
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-12-22,E,C,NF-e,50490,10490,66145,6.5,429942.5,AÇOS,VERGALHOES,185751,1207381.5
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-12-13,S,S,RM,50491,10491,153599,6.5,998393.5,AÇOS,VERGALHOES,32152,208988
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,540,20,AÇO CA-50 10.0MM,KG,2024-12-16,S,T,TRF,50492,10492,9934,6.5,64571,AÇOS,VERGALHOES,22218,144417
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-12-14,E,C,NF-e,50493,10493,120354,3.2,385132.80000000005,FIOS E CABOS,CONDUTORES,350029,1120092.8
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-12-27,S,S,RM,50494,10494,322878,3.2,1033209.6000000001,FIOS E CABOS,CONDUTORES,27151,86883.20000000001
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-12-12,E,C,NF-e,50495,10495,15028,25,375700,TELHAS ESPECIAIS,TELHAS,53457,1336425
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-12-25,S,S,RM,50496,10496,41858,25,1046450,TELHAS ESPECIAIS,TELHAS,11599,289975
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-12-09,E,C,NF-e,50497,10497,11890,42,499380,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,22142,929964
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-12-16,E,C,NF-e,50498,10498,1089,350,381150,CONCRETO USINADO,CONCRETOS,2509,878150
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-12-01,E,C,NF-e,50499,10499,69139,5.8,401006.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,207138,1201400.4
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-12-03,S,S,RM,50500,10500,188524,5.8,1093439.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,18614,107961.2
OK.02.0003,Duplicacao da Rodovia BR-101,OK,Duplicacao BR101,1200,20,OLEO DIESEL S10,L,2024-12-15,S,T,TRF,50501,10501,14029,5.8,81368.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,4585,26593
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-01-28,E,C,NF-e,50502,10502,1017517,0.5,508758.5,AGLOMERANTES,CIMENTO,1017517,508758.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-01-06,S,T,TRF,50503,10503,198575,0.5,99287.5,AGLOMERANTES,CIMENTO,818942,409471
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-01-04,E,C,NF-e,50504,10504,770459,0.7,539321.2999999999,AGLOMERANTES,CIMENTO,770459,539321.2999999999
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-01-18,E,C,NF-e,50505,10505,6617,65,430105,AGREGADOS,AREIAS,6617,430105
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-01-05,E,C,NF-e,50506,10506,1021205,0.45,459542.25,CERÂMICAS,TIJOLOS,1021205,459542.25
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-01-06,E,C,NF-e,50507,10507,525730,1,525730,ACESSÓRIOS,VALES,525730,525730
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-01-08,E,C,NF-e,50508,10508,77318,6.5,502567,AÇOS,VERGALHOES,77318,502567
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-01-22,S,T,TRF,50509,10509,14807,6.5,96245.5,AÇOS,VERGALHOES,62511,406321.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-01-26,E,C,NF-e,50510,10510,147507,3.2,472022.4,FIOS E CABOS,CONDUTORES,147507,472022.4
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-01-27,E,C,NF-e,50511,10511,19432,25,485800,TELHAS ESPECIAIS,TELHAS,19432,485800
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-01-07,E,C,NF-e,50512,10512,12283,42,515886,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,12283,515886
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-01-31,E,C,NF-e,50513,10513,1039,350,363650,CONCRETO USINADO,CONCRETOS,1039,363650
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-01-10,E,C,NF-e,50514,10514,67787,5.8,393164.6,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,67787,393164.6
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-01-11,S,T,TRF,50515,10515,10697,5.8,62042.6,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,57090,331122
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-02-21,E,C,NF-e,50516,10516,1020806,0.5,510403,AGLOMERANTES,CIMENTO,1839748,919874
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-02-01,S,T,TRF,50517,10517,138742,0.5,69371,AGLOMERANTES,CIMENTO,1701006,850503
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-02-15,E,C,NF-e,50518,10518,579409,0.7,405586.3,AGLOMERANTES,CIMENTO,1349868,944907.6
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-02-27,E,C,NF-e,50519,10519,7310,65,475150,AGREGADOS,AREIAS,13927,905255
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-02-17,E,C,NF-e,50520,10520,1093761,0.45,492192.45,CERÂMICAS,TIJOLOS,2114966,951734.7000000001
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-02-02,E,C,NF-e,50521,10521,366262,1,366262,ACESSÓRIOS,VALES,891992,891992
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-02-26,E,C,NF-e,50522,10522,62256,6.5,404664,AÇOS,VERGALHOES,124767,810985.5
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-02-22,S,T,TRF,50523,10523,13271,6.5,86261.5,AÇOS,VERGALHOES,111496,724724
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-02-21,E,C,NF-e,50524,10524,129885,3.2,415632,FIOS E CABOS,CONDUTORES,277392,887654.4
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-02-08,E,C,NF-e,50525,10525,20194,25,504850,TELHAS ESPECIAIS,TELHAS,39626,990650
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,3200,20,PAVIMENTO INTERTRAVADO 6CM,M2,2024-02-28,E,C,NF-e,50526,10526,9247,42,388374,PAVIMENTAÇÃO PRÉ-MOLDADA,PAVIMENTOS,21530,904260
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,4500,20,CONCRETO USINADO FCK 30 MPA,M3,2024-02-07,E,C,NF-e,50527,10527,1258,350,440300,CONCRETO USINADO,CONCRETOS,2297,803950
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-02-14,E,C,NF-e,50528,10528,66707,5.8,386900.6,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,123797,718022.6
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1200,20,OLEO DIESEL S10,L,2024-02-05,S,T,TRF,50529,10529,15689,5.8,90996.2,COMBUSTÍVEIS E LUBRIFICANTES,COMBUSTIVEIS,108108,627026.4
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-03-22,E,C,NF-e,50530,10530,866866,0.5,433433,AGLOMERANTES,CIMENTO,2567872,1283936
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,630,10,CIMENTO PORTLAND,KG,2024-03-21,S,T,TRF,50531,10531,119946,0.5,59973,AGLOMERANTES,CIMENTO,2447926,1223963
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,23307,10,CIMENTO PORTLAND COMPOSTO CP II-32,KG,2024-03-30,E,C,NF-e,50532,10532,682719,0.7,477903.3,AGLOMERANTES,CIMENTO,2032587,1422810.9
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,227,20,AREIA GROSSA,M3,2024-03-22,E,C,NF-e,50533,10533,5726,65,372190,AGREGADOS,AREIAS,19653,1277445
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,6081,20,TIJOLO CERÂMICO 9CM X 19CM X 19CM,UN,2024-03-06,E,C,NF-e,50534,10534,1111197,0.45,500038.65,CERÂMICAS,TIJOLOS,3226163,1451773.35
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,21114,20,VALE MATERIAL P/OBRA,R$,2024-03-11,E,C,NF-e,50535,10535,378322,1,378322,ACESSÓRIOS,VALES,1270314,1270314
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-03-31,E,C,NF-e,50536,10536,69988,6.5,454922,AÇOS,VERGALHOES,181484,1179646
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,540,20,AÇO CA-50 10.0MM,KG,2024-03-01,S,T,TRF,50537,10537,10694,6.5,69511,AÇOS,VERGALHOES,170790,1110135
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,880,20,CABO COBRE FLEXIVEL 2.5MM2,M,2024-03-18,E,C,NF-e,50538,10538,137640,3.2,440448,FIOS E CABOS,CONDUTORES,415032,1328102.4000000001
GP.03.0005,Construcao de Canal de Drenagem Leste,GP,Canal Drenagem,1050,20,TELHA ONDULADA FIBROCIMENTO,UN,2024-03-08,E,C,NF-e,50539,10539,20211,25,505275,TELHAS ESPECIAIS,TELHAS,59837,1495925
